Species A	Species B	SVD embedding	Landmark no	GO type	Scoring metric	Prediction method	kA	kB	Average score	Standard deviation
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	20	0.149824981593682	0.006486132132251342
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	30	0.1575681284813283	0.0024550677457705118
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	40	0.1782142127256809	0.007955586888350075
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	50	0.18551918313824522	0.0076250536235408384
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	20	100	0.2333997969483626	0.006385359222192335
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	10	0.15529910853073567	0.019046933415923336
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	20	0.1746415806485955	0.01412495060591198
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	30	0.1813369948083135	0.012910705820396804
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	40	0.2003158859213625	0.014077986576067812
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	50	0.20691672202604577	0.013810024076292879
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	30	100	0.23536793500692516	0.005476601905545221
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	10	0.1751972122318853	0.015434982001543378
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	20	0.1907658073971313	0.010237460252120056
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	30	0.19608631977523666	0.008077864000925083
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	40	0.2121951571017105	0.008460596436602205
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	50	0.2163150389463846	0.009136416679158018
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	40	100	0.24010349573144646	0.005850599317365611
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	10	0.1840336039446242	0.015410699589228465
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	20	0.19717158885206948	0.011597427063170188
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	30	0.20248258750931902	0.010289214995782267
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	40	0.2185742282578984	0.010200684920799438
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	50	0.22227417161885854	0.009743732230876835
rat	human	250	50	cellular_component	aupr	mundo4-knn-weight-0.660	50	100	0.2455748984933706	0.008042567412267523
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	10	0.5736945599992207	0.008903860227338297
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	20	0.608583788940208	0.010092251302850583
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	30	0.6349168518314464	0.007053862147213122
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	40	0.6823908378237007	0.003985395420141611
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	50	0.6946822935541432	0.0033614615785678647
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	10	100	0.7240653718373747	0.004746487179383661
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	10	0.6204492166406734	0.013548731497683758
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	20	0.6384910236192415	0.012271472840686254
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	30	0.6589581339531125	0.010285128142378678
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	40	0.6956999562677619	0.005479328579592693
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	50	0.7054765143378484	0.004755377931051
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	20	100	0.7325808923396362	0.004072929337608241
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	10	0.6511258664315511	0.011669674031633652
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	20	0.6640753873830849	0.011976754230982059
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	30	0.6815174853429361	0.008865211911803705
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	40	0.706597218479588	0.00487628165959938
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	50	0.7141919499175654	0.004848029879176796
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	30	100	0.739631294347668	0.004008513395210197
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	10	0.6732897002058794	0.006187180220978991
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	20	0.6836140094629228	0.006774063843051011
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	30	0.6999378292839711	0.0039626906312155135
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	40	0.7178667173451393	0.0032253752000358303
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	50	0.724395257501487	0.0030496638061243905
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	40	100	0.7474999689459961	0.0049158085170255255
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	10	0.6887014771733245	0.0051227113618045415
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	20	0.698235595537979	0.00581160351064855
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	30	0.7124050658961616	0.004553829419857822
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	40	0.7276968273352953	0.004177841256210484
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	50	0.7332126620724935	0.0039152001405264045
rat	human	250	50	cellular_component	auc	mundo4-knn-weight-0.660	50	100	0.7541674550722094	0.006296656759918723
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	10	0.17207710077421343	0.010843108479672951
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	20	0.20164044827407515	0.012679881223795339
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	30	0.21985270951887698	0.012917828712169893
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	40	0.249188365023644	0.013902274802100965
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	50	0.26139543277659544	0.011811496758202134
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	10	100	0.31764906647291397	0.008527467679668058
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	10	0.20506314518513488	0.012425502817120298
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	20	0.22805369650533924	0.008535856401705032
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	30	0.2414881373150041	0.003723229608118364
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	40	0.26880207180962296	0.007345416977326234
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	50	0.27797137564443125	0.006983412100308123
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	20	100	0.32478213821681834	0.00792312980660527
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	10	0.23996778084193998	0.018884468643798412
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	20	0.2608999233661657	0.01499242710708369
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	30	0.27109664809146106	0.013147892354939322
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	40	0.29400349099062206	0.015195667795005821
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	50	0.3018432217977035	0.014471573152104136
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	30	100	0.3292171173191849	0.004867227336194774
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	10	0.26487881060788837	0.015615932028976312
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	20	0.28091904350718455	0.010943881952316244
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	30	0.2881627304764064	0.008953865053105078
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	40	0.30690822279000457	0.008454840189827534
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	50	0.31242406228781816	0.00849957816522362
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	40	100	0.334419501983625	0.004379573055157411
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	10	0.27812347798058845	0.015245798746870903
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	20	0.2916946061887643	0.011998203796218316
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	30	0.29766996430944914	0.010474546711819431
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	40	0.31616610772807596	0.009220668609463255
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	50	0.3210864741466672	0.008490439525235139
rat	human	250	50	cellular_component	f1max	mundo4-knn-weight-0.660	50	100	0.34119813328590026	0.007748128250126473
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	10	0.1895404457044358	0.015376662081832537
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	20	0.17410847244561617	0.01092472693855928
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	30	0.15848381357279803	0.006496277999671846
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	40	0.15708139849344144	0.006463920307645283
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	50	0.1597492601185851	0.008486889895287907
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	10	100	0.19213156690910335	0.009681370737655197
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	10	0.2043078546775205	0.016493795355601647
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	20	0.19434701735869392	0.012949271702043116
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	30	0.1824355392753702	0.010014817296804418
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	40	0.1807839714027025	0.012020488688361959
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	50	0.18486969534860906	0.010983552906572594
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	20	100	0.20072350463658267	0.009263236946556775
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	10	0.21621424912365508	0.014464200325694688
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	20	0.20222270768279832	0.007351668661273008
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	30	0.19722771672623224	0.008125533000472671
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	40	0.19869191603473912	0.010639626610939557
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	50	0.2003393882456363	0.009516811467864183
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	30	100	0.20503272122927782	0.010635455449363942
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	10	0.21885911201538638	0.01814518200874674
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	20	0.2046434186078975	0.009343062299047761
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	30	0.20052599159153037	0.006943962491647766
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	40	0.20030854623760508	0.009741968604791323
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	50	0.202904222579022	0.011254964790098437
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	40	100	0.21064650698473059	0.012066393189682513
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	10	0.22141045547493335	0.015871969701859938
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	20	0.21334644749290535	0.012840805164420285
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	30	0.20905287704153458	0.01390245475143281
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	40	0.20692042667952681	0.016283430069327552
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	50	0.20789324223102942	0.01537449708992273
mouse	bakers	250	50	molecular_function	top-1-acc	mundo4-knn-weight-0.660	50	100	0.21753527054026695	0.0137856597661144
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	10	0.18039559041068606	0.00764644891272795
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	20	0.1764539787522646	0.006119235789605978
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	30	0.17271007726027074	0.00498933985263474
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	40	0.1732081255591767	0.004661861160047498
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	50	0.17281991642762987	0.00550824422014196
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	10	100	0.16968348136420303	0.00638464892704514
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	20	10	0.20142820583773116	0.009337905679596945
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	20	20	0.19762206391654574	0.00949280635780398
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	20	30	0.19444372365234389	0.008075692558487802
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	20	40	0.19436704358379814	0.008590493532993414
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	20	50	0.19468071893215805	0.008441548799590803
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	20	100	0.18774196506002505	0.0073470713031472505
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	30	10	0.2116085664479866	0.009126020931494278
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	30	20	0.20573748032073783	0.007194065250329108
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	30	30	0.20385451260869902	0.007321850041482843
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	30	40	0.20393058325876479	0.007684801407680134
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	30	50	0.20435682397889723	0.008114016114684177
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	30	100	0.19589585276483656	0.008425884256924164
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	40	10	0.21546593918754559	0.009935361923090314
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	40	20	0.21052245149393362	0.007902782051592989
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	40	30	0.2084569378880095	0.007161767596043434
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	40	40	0.2087287789736178	0.007747962756640043
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	40	50	0.20946424948196846	0.008269888001992184
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	40	100	0.20255207113992463	0.007510853624063159
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	50	10	0.2181021825062593	0.009852095388817874
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	50	20	0.21476099324333164	0.008491970784354185
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	50	30	0.21228647596609346	0.00798359544347177
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	50	40	0.2120009684150897	0.008497314800354244
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	50	50	0.2122448482781904	0.008987641049790275
mouse	bakers	250	50	molecular_function	aupr	mundo4-knn-weight-0.660	50	100	0.20736415853776463	0.00820816175026928
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	10	10	0.6849748243485683	0.0069452298060171105
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	10	20	0.6904058989709065	0.007819022826329392
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	10	30	0.69183109051149	0.007955015892125229
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	10	40	0.693103143500031	0.008375901960847853
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	10	50	0.6943930680558829	0.008554154732730489
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	10	100	0.7109968114207403	0.008829446928414825
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	20	10	0.7188853499998797	0.008121423828230626
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	20	20	0.7224604541528821	0.008268395666726054
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	20	30	0.7236396332284202	0.008464903640649933
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	20	40	0.7247678795027049	0.008686691197767684
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	20	50	0.7258781876919448	0.008769492653028609
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	20	100	0.7389336784034277	0.008158618208951264
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	30	10	0.7371072633791982	0.008974464327151314
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	30	20	0.7403530852150525	0.00940151617366742
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	30	30	0.7412766435664471	0.009649730989993912
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	30	40	0.7423685231484733	0.009839960286277507
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	30	50	0.7433337727868551	0.009782779964183138
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	30	100	0.7547214635947171	0.009631966142044332
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	40	10	0.7523913277503249	0.010596826713551787
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	40	20	0.7550684728829047	0.010984623668204317
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	40	30	0.7559636825515827	0.011192389587434489
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	40	40	0.7570216531048392	0.011321641054119435
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	40	50	0.7577899720558323	0.011418203422056407
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	40	100	0.7672706486917837	0.01137049846778883
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	50	10	0.7625948286797212	0.008971390361031093
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	50	20	0.7650444449951096	0.009509400001373815
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	50	30	0.7659064383850022	0.00977100175736688
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	50	40	0.7669472436762982	0.009889871709363795
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	50	50	0.7677204471024832	0.009869245396946995
mouse	bakers	250	50	molecular_function	auc	mundo4-knn-weight-0.660	50	100	0.7764186798547433	0.009974446909503918
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	10	10	0.2532935808656074	0.007771120497586666
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	10	20	0.25475344816072	0.0077433451597494
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	10	30	0.254699579951379	0.006958246470549842
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	10	40	0.25537184124814344	0.007175247925436612
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	10	50	0.25466960872677	0.0076901122362639145
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	10	100	0.24636869946210171	0.008559532454067766
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	20	10	0.27823402358590676	0.010130037602411187
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	20	20	0.2786171281396996	0.010760611860093671
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	20	30	0.27749235169791936	0.010091876867943094
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	20	40	0.2775696856115878	0.010469127097903414
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	20	50	0.27745536655888925	0.010329702924139783
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	20	100	0.2682590809068495	0.009975991021957831
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	30	10	0.2899591292941574	0.009917855151064038
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	30	20	0.287926634637759	0.008803585660549984
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	30	30	0.28719179204533024	0.008534024539110913
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	30	40	0.2870942527086448	0.008912938505824234
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	30	50	0.28738474528686986	0.009373159154747436
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	30	100	0.27820880051060337	0.01091604954331166
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	40	10	0.29534131491568794	0.009628991878680616
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	40	20	0.29367322429069564	0.00883234951185654
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	40	30	0.29291343630489763	0.008483939454717655
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	40	40	0.29317361106533435	0.008679752967599597
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	40	50	0.2936345389374936	0.009014270638641452
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	40	100	0.2857190474652228	0.009464400526850537
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	50	10	0.2977927392866303	0.010326649678857084
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	50	20	0.2968666331900355	0.009321134529007014
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	50	30	0.29571757953402417	0.00884896849193381
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	50	40	0.2957027447470984	0.009088494891077166
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	50	50	0.2959317096409636	0.009632803662674248
mouse	bakers	250	50	molecular_function	f1max	mundo4-knn-weight-0.660	50	100	0.2900697099610359	0.00959550716651119
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	10	10	0.16205124469968796	0.007473876716802263
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	10	20	0.1622153797735451	0.0061464207427747814
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	10	30	0.16344843233898482	0.00810643279452026
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	10	40	0.15602088844768708	0.007416768357233939
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	10	50	0.15759079506382803	0.01155943748321343
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	10	100	0.1493416095929398	0.012641247476391485
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	20	10	0.17487521633426123	0.01198356984750646
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	20	20	0.1727233557803201	0.012558969922250019
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	20	30	0.1690192368444586	0.01279835693444647
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	20	40	0.1652916017915503	0.013290612794971547
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	20	50	0.16529876473314636	0.014481930294176234
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	20	100	0.16411963414052025	0.010904927881170307
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	30	10	0.17667685639016412	0.012292797032621554
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	30	20	0.17436368913037764	0.011147415219239393
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	30	30	0.1721046346609876	0.009321050071162188
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	30	40	0.16854424588616237	0.00735849510025141
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	30	50	0.16625537834297383	0.009990144489190621
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	30	100	0.1636322550675824	0.013016588922266306
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	40	10	0.18037369325625824	0.009317015621899254
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	40	20	0.17685565439663703	0.009119478653520632
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	40	30	0.1772336160904731	0.008681126618352217
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	40	40	0.1717439681022554	0.005955184506478223
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	40	50	0.1728127083310252	0.006992290696000325
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	40	100	0.16255412023260501	0.015614817473037373
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	50	10	0.17495501734516566	0.007512395336098738
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	50	20	0.17280847790433335	0.009198634830017866
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	50	30	0.17053449799533316	0.006830990337495786
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	50	40	0.16806337349026992	0.004848662859864973
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	50	50	0.1684303951403953	0.007169797655517502
mouse	bakers	250	50	biological_process	top-1-acc	mundo4-knn-weight-0.660	50	100	0.16079696973788643	0.012379830227126989
mouse	bakers	250	50	biological_process	aupr	mundo4-knn-weight-0.660	10	10	0.09081623336029077	0.006159117365937776
mouse	bakers	250	50	biological_process	aupr	mundo4-knn-weight-0.660	10	20	0.09082837646904085	0.0061808349868436715
mouse	bakers	250	50	biological_process	aupr	mundo4-knn-weight-0.660	10	30	0.0902719895775752	0.006743839488255322
mouse	bakers	250	50	biological_process	aupr	mundo4-knn-weight-0.660	10	40	0.08772924056001147	0.006399805964594113
mouse	bakers	250	50	biological_process	aupr	mundo4-knn-weight-0.660	10	50	0.08737434335462432	0.006779453755436171
mouse	bakers	250	50	biological_process	aupr	mundo4-knn-weight-0.660	10	100	0.08220797430475593	0.006012380250590072
