Species A	Species B	SVD embedding	Landmark no	GO type	Scoring metric	Prediction method	kA	kB	Average score	Standard deviation
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.666	50	40	0.504949161625054	0.0067091049278692775
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.666	50	50	0.5035801728622892	0.006709268021269094
mouse	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.666	50	100	0.49640224614181105	0.005496011197021744
mouse	bakers	250	500	cellular_component	auc	dsd-knn	10	-1	0.7421251957542779	0.00594333471670362
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	10	10	0.8153577274017291	0.003042011844551624
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	10	20	0.8231269028386372	0.0034244124485433747
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	10	30	0.8330682927284727	0.004103941285105148
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	10	40	0.8441366237007111	0.002403958870376824
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	10	50	0.8491784964208199	0.0027701447267583367
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	10	100	0.8638439998470201	0.002260621484385297
mouse	bakers	250	500	cellular_component	auc	dsd-knn	20	-1	0.7906671001842938	0.005258910411605708
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	20	10	0.8432114562995647	0.0029348045031850362
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	20	20	0.8481991968776447	0.003166514588669597
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	20	30	0.8542942013364689	0.004114809277723708
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	20	40	0.8619742829942035	0.0030311817427079654
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	20	50	0.8654737858720492	0.0031504431482583493
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	20	100	0.8770916327937825	0.002454144303252619
mouse	bakers	250	500	cellular_component	auc	dsd-knn	30	-1	0.8203879059428905	0.00605394174726284
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	30	10	0.8621885836503699	0.003284725688244125
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	30	20	0.8658698289305515	0.003441967789851118
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	30	30	0.8703940376535613	0.004129092796452923
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	30	40	0.8761073026459517	0.0033072750041225887
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	30	50	0.8786752872905275	0.0033885641897601197
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	30	100	0.8878078944523737	0.002318468420690967
mouse	bakers	250	500	cellular_component	auc	dsd-knn	40	-1	0.8374575479296686	0.007562046493747685
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	40	10	0.8736708237639327	0.003962671030266376
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	40	20	0.8766833405796218	0.0042689960202852845
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	40	30	0.8802793116491727	0.00495000982443137
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	40	40	0.8845261583525866	0.004523044827491198
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	40	50	0.8867527224503171	0.004668489443065077
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	40	100	0.8946635168946626	0.003305534726702278
mouse	bakers	250	500	cellular_component	auc	dsd-knn	50	-1	0.8490588239250453	0.006739537773954365
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	50	10	0.8815320285635215	0.003417053553641459
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	50	20	0.8840897422925243	0.0035377953700339733
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	50	30	0.8868308834383528	0.003739286474462633
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	50	40	0.890256869784506	0.0033119257849248463
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	50	50	0.8919830468294506	0.0034852645524699366
mouse	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.666	50	100	0.8989290129333867	0.0025584617993657417
mouse	bakers	250	500	cellular_component	f1max	dsd-knn	10	-1	0.49723843896270414	0.006787395175006356
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	10	10	0.5569578121197081	0.006192715343982348
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	10	20	0.5623238457937589	0.007545631582739505
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	10	30	0.5649009764477336	0.006762516150622881
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	10	40	0.5639622406634203	0.005836903303996465
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	10	50	0.5632979255788148	0.005800306752967386
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	10	100	0.550562550387532	0.005054278292975552
mouse	bakers	250	500	cellular_component	f1max	dsd-knn	20	-1	0.5321300262245592	0.0071961624014209025
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	20	10	0.5710546617648913	0.007082613802640168
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	20	20	0.57283764726473	0.006578284984432326
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	20	30	0.57457206796077	0.006257090265538404
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	20	40	0.5737589648035847	0.005964632464795456
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	20	50	0.5720518900205718	0.005719553641299751
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	20	100	0.5613797483031909	0.0052934161613493675
mouse	bakers	250	500	cellular_component	f1max	dsd-knn	30	-1	0.5479074088497524	0.007346207319473338
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	30	10	0.5774467280397613	0.007848825864402085
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	30	20	0.5783391438938116	0.007832069482963857
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	30	30	0.5789311590573041	0.006934483097296935
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	30	40	0.5788061529505765	0.00621299755031156
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	30	50	0.5763593426503811	0.006257185230949581
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	30	100	0.566944563107949	0.00563957428473553
mouse	bakers	250	500	cellular_component	f1max	dsd-knn	40	-1	0.5535967238665529	0.006169613577275433
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	40	10	0.5792728859256246	0.007498671094778952
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	40	20	0.5808030080874214	0.006953115914768949
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	40	30	0.5805905476078532	0.005931346747548531
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	40	40	0.5800339670955516	0.005320601374167164
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	40	50	0.5782695516159947	0.005519233154390142
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	40	100	0.5700335145908817	0.005158322098930958
mouse	bakers	250	500	cellular_component	f1max	dsd-knn	50	-1	0.5578688846082611	0.007204602878301371
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	50	10	0.5815947793059449	0.006763081859943529
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	50	20	0.5821172849418975	0.007047213308517311
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	50	30	0.5820323592737542	0.0060802868354038276
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	50	40	0.5818926649883988	0.005347110635115914
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	50	50	0.5801264879448851	0.005636016147313368
mouse	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.666	50	100	0.571866458405459	0.005047664405403243
mouse	bakers	250	500	molecular_function	top-1-acc	dsd-knn	10	-1	0.1818823728154732	0.011584820481190757
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	10	10	0.218950824905675	0.013421169598806874
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	10	20	0.21299871701371198	0.014094845511613236
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	10	30	0.21231703193007898	0.010783111305034792
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	10	40	0.19809292844327278	0.009107876004540657
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	10	50	0.1960168966922108	0.006520837623266357
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	10	100	0.19149933771253497	0.009270552784146688
mouse	bakers	250	500	molecular_function	top-1-acc	dsd-knn	20	-1	0.20685355927569807	0.012847306377413948
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	20	10	0.23413598393285415	0.01490465794923911
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	20	20	0.22443905540617548	0.013630565310621647
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	20	30	0.22350793554821596	0.013563378106285896
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	20	40	0.21687618165373518	0.01238724577701633
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	20	50	0.21595391729443544	0.00937682573729414
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	20	100	0.19909273450414255	0.008491647531665139
mouse	bakers	250	500	molecular_function	top-1-acc	dsd-knn	30	-1	0.21502437951773046	0.008965111089729397
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	30	10	0.23258581554499075	0.015461129809985642
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	30	20	0.2261217536494225	0.014080639633066442
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	30	30	0.22542328576255302	0.01303354075031159
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	30	40	0.2196728243953218	0.011202766440305073
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	30	50	0.2166579821995506	0.009219639283183173
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	30	100	0.20481575911260386	0.011480367627994167
mouse	bakers	250	500	molecular_function	top-1-acc	dsd-knn	40	-1	0.221723510290682	0.013204519604557508
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	40	10	0.2366542734504095	0.017630058245046678
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	40	20	0.22826417393598714	0.019008129434682542
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	40	30	0.22520007710938722	0.014554667075335426
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	40	40	0.22042091243764333	0.0123386323448234
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	40	50	0.21732910715920534	0.009166140499114545
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	40	100	0.20783590323882958	0.011228891157030105
mouse	bakers	250	500	molecular_function	top-1-acc	dsd-knn	50	-1	0.22716914314094697	0.015332540553406639
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	50	10	0.2372831649918811	0.019070395785068243
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	50	20	0.23299283989030953	0.021853937376300668
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	50	30	0.23181315743846032	0.01816154735780534
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	50	40	0.22421418348446503	0.012984797867592674
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	50	50	0.22281342092319512	0.011032430526825891
mouse	bakers	250	500	molecular_function	top-1-acc	mundo4-knn-weight-0.400	50	100	0.2118548702819425	0.011576183241875726
mouse	bakers	250	500	molecular_function	aupr	dsd-knn	10	-1	0.1698697802516047	0.00529211415108289
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	10	10	0.19849532212595705	0.006802555784087489
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	10	20	0.19429065951507765	0.008061980787851595
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	10	30	0.19607692817448785	0.00740715707641128
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	10	40	0.19167196347626617	0.0072107546207484195
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	10	50	0.1906330468786847	0.0058436555534638465
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	10	100	0.1854352099294792	0.006081209319305422
mouse	bakers	250	500	molecular_function	aupr	dsd-knn	20	-1	0.19558878907276686	0.008344354064932911
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	20	10	0.21462697134067416	0.008957901946941191
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	20	20	0.20995442245858462	0.009157390645310194
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	20	30	0.21138447445870695	0.009040424352448891
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	20	40	0.208582449579378	0.007906918683636662
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	20	50	0.20708822370878757	0.007387579759565521
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	20	100	0.19862657392880567	0.007350949247101458
mouse	bakers	250	500	molecular_function	aupr	dsd-knn	30	-1	0.2078116661322611	0.008746094181590024
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	30	10	0.22040152193715223	0.007896766761340691
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	30	20	0.21559898247985942	0.008259227218324752
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	30	30	0.21654552732209695	0.008440200006886705
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	30	40	0.2132778742674025	0.007508500052557982
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	30	50	0.21207544762375913	0.007237867714090783
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	30	100	0.20417331735495595	0.00848708531860725
mouse	bakers	250	500	molecular_function	aupr	dsd-knn	40	-1	0.21437928707724327	0.008540133028675817
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	40	10	0.22456010564711323	0.008655140017341058
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	40	20	0.2193249424885276	0.008774043789917509
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	40	30	0.21936110146109106	0.008093404894049767
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	40	40	0.21662271329210947	0.0076069087909781995
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	40	50	0.21499895605388586	0.0069734063253379455
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	40	100	0.20898983038276317	0.007757161692528934
mouse	bakers	250	500	molecular_function	aupr	dsd-knn	50	-1	0.21871965438167534	0.010072915142249875
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	50	10	0.22712669831586957	0.009654833793588995
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	50	20	0.22328592748672102	0.010288261743312615
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	50	30	0.2231061888997259	0.009297051868365389
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	50	40	0.2196018907861451	0.008292109275717026
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	50	50	0.21883773219893515	0.008221082761654381
mouse	bakers	250	500	molecular_function	aupr	mundo4-knn-weight-0.400	50	100	0.2119013054873463	0.008009231381148561
mouse	bakers	250	500	molecular_function	auc	dsd-knn	10	-1	0.6177018208912803	0.009930142305704444
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	10	10	0.690417279974707	0.0061155205041974955
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	10	20	0.6929540796927264	0.005808321973500984
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	10	30	0.7046057259093563	0.0072259765015322735
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	10	40	0.7112378122350408	0.00789586137334837
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	10	50	0.7201528677125208	0.007326483548421847
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	10	100	0.7399918672782808	0.00791707938338488
mouse	bakers	250	500	molecular_function	auc	dsd-knn	20	-1	0.6718155504531612	0.009144498653467092
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	20	10	0.7224815545006126	0.00679375041893054
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	20	20	0.7243880018730524	0.006832534007677851
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	20	30	0.7328780093753381	0.008301184842045898
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	20	40	0.737914843691866	0.009078657724832098
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	20	50	0.7440756885988145	0.00789346320772063
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	20	100	0.7592479232463197	0.007996734018188956
mouse	bakers	250	500	molecular_function	auc	dsd-knn	30	-1	0.7002452747853556	0.011131384057913713
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	30	10	0.7403885942528321	0.008527489013405783
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	30	20	0.7417251437579907	0.00847125787048817
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	30	30	0.7486973033337938	0.009580844037564595
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	30	40	0.753367304487274	0.009780716940438493
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	30	50	0.758398678870239	0.008851766681559941
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	30	100	0.7712557225004394	0.008575227568224434
mouse	bakers	250	500	molecular_function	auc	dsd-knn	40	-1	0.7198063054052879	0.013540136559551767
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	40	10	0.7547043340205801	0.010400153775226054
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	40	20	0.7556938651592913	0.010513101686901193
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	40	30	0.7612861932499311	0.010726751441728029
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	40	40	0.7650668350573882	0.01016000794904443
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	40	50	0.7690946258230209	0.009625404074923084
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	40	100	0.7800000371460268	0.00938019110218902
mouse	bakers	250	500	molecular_function	auc	dsd-knn	50	-1	0.7330648058171574	0.012976305372207985
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	50	10	0.7648896003480431	0.009166709223013351
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	50	20	0.765817953439898	0.009374146246948434
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	50	30	0.7705223412786186	0.009569239774265914
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	50	40	0.7737390722603287	0.00917342981219634
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	50	50	0.7772799204585497	0.00876927289864996
mouse	bakers	250	500	molecular_function	auc	mundo4-knn-weight-0.400	50	100	0.7871437185158393	0.008543826209267719
mouse	bakers	250	500	molecular_function	f1max	dsd-knn	10	-1	0.22726622401309515	0.006967416530103106
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	10	10	0.26889649115340397	0.008096983156250214
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	10	20	0.2679567539885107	0.009028945057412339
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	10	30	0.2723466371947756	0.008841263485591161
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	10	40	0.2711350350845548	0.008812799273843484
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	10	50	0.2714428224482512	0.008087162099850078
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	10	100	0.26937563488962624	0.00871907809545217
mouse	bakers	250	500	molecular_function	f1max	dsd-knn	20	-1	0.261005482026297	0.009435660797489663
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	20	10	0.2881599209393613	0.010232267321937598
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	20	20	0.28616673737889864	0.010161950862838252
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	20	30	0.2897394896859188	0.010659581365067198
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	20	40	0.2885492081998694	0.009729109299970477
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	20	50	0.2879208303315296	0.009510167287094485
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	20	100	0.2833372460747401	0.0102091022550176
mouse	bakers	250	500	molecular_function	f1max	dsd-knn	30	-1	0.27793388954199133	0.010283725214750317
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	30	10	0.2965376518937626	0.008726161463871217
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	30	20	0.2937875925097864	0.009103768971268187
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	30	30	0.29637896782477535	0.009652518017287752
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	30	40	0.29467893947607515	0.009112100716499049
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	30	50	0.29454247302011877	0.009093580196416528
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	30	100	0.28880980404488255	0.010674804427944069
mouse	bakers	250	500	molecular_function	f1max	dsd-knn	40	-1	0.28718652039350934	0.009619749611681563
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	40	10	0.30185241965276494	0.00847108470757633
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	40	20	0.2985330918969265	0.008822582383911542
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	40	30	0.3003358158746988	0.009251631970924063
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	40	40	0.29855282600685135	0.008722984211618332
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	40	50	0.2981039914773026	0.00888782221914877
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	40	100	0.2941384506231016	0.009930321590504889
mouse	bakers	250	500	molecular_function	f1max	dsd-knn	50	-1	0.2919181259874672	0.011188942756521228
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	50	10	0.30453723877321376	0.009682899721996227
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	50	20	0.30207659555920896	0.01028396222579479
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	50	30	0.30294433717417973	0.010090294086533272
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	50	40	0.3010050393061038	0.009796881459874486
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	50	50	0.30109189903036965	0.009961987976705519
mouse	bakers	250	500	molecular_function	f1max	mundo4-knn-weight-0.400	50	100	0.2964534290374942	0.009795108346024786
mouse	bakers	250	500	biological_process	top-1-acc	dsd-knn	10	-1	0.15993657665588482	0.008527282728613415
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	10	10	0.1696004478470177	0.008750270109624666
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	10	20	0.1669367244662782	0.009925462822738429
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	10	30	0.16941480219264377	0.01346028544438603
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	10	40	0.1683634612458703	0.013595805231490647
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	10	50	0.16678686391542136	0.012325665180474229
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	10	100	0.16039826750831468	0.011623791485525484
mouse	bakers	250	500	biological_process	top-1-acc	dsd-knn	20	-1	0.172907612930784	0.014977327975712378
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	20	10	0.17570351474416995	0.01438649865191115
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	20	20	0.17431029359806163	0.014192782837342773
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	20	30	0.1769480987087797	0.01748419209806504
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	20	40	0.17693961895268515	0.01858144741798222
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	20	50	0.17695559727329052	0.018226901139056895
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	20	100	0.17148681037548877	0.01223982065566699
mouse	bakers	250	500	biological_process	top-1-acc	dsd-knn	30	-1	0.17740017079350678	0.012513556465547618
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	30	10	0.17790746757069856	0.016504414671738576
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	30	20	0.1765089117567114	0.015981051114777833
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	30	30	0.17720850567065446	0.014048812519199878
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	30	40	0.17721409071726654	0.013351755862786295
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	30	50	0.17844979438790526	0.013749563941845037
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	30	100	0.1713905943091723	0.014357094806944576
mouse	bakers	250	500	biological_process	top-1-acc	dsd-knn	40	-1	0.1812402830695511	0.009569711926217948
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	40	10	0.1793062156287774	0.00910332005314205
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	40	20	0.17596871103071504	0.008336345558595809
mouse	bakers	250	500	biological_process	top-1-acc	mundo4-knn-weight-0.400	40	30	0.17720234282335304	0.007329885036945922
