From	To
P38717	4932.YNL257C
P38278	4932.YBR141C
P05319	4932.YOL039W
P27614	4932.YJL172W
P53691	4932.YLR216C
P40467	4932.YIL130W
Q07381	4932.YDL060W
P38763	4932.YHR022C
P20457	4932.YKL045W
P53739	4932.YNR047W
Q12446	4932.YOR181W
P49957	4932.YML014W
Q12142	4932.YDL149W
P35197	4932.YDL226C
P38741	4932.YHL024W
P26570	4932.YML016C
P05737	4932.YGL076C
Q06675	4932.YDR318W
P32914	4932.YGR063C
P40156	4932.YNL213C
P17883	4932.YPR189W
Q03774	4932.YDR165W
P07866	4932.YAL024C
P40308	4932.YMR313C
P40260	4932.YGR121C
P38172	4932.YBL095W
P48235	4932.YGR146C
Q12021	4932.YDR030C
Q06479	4932.YLR352W
Q12502	4932.YOR322C
P32480	4932.YOR038C
P01123	4932.YFL038C
P36095	4932.YKL041W
P32378	4932.YNR041C
Q06091	4932.YPR101W
P40023	4932.YER035W
P30952	4932.YNL117W
P40007	4932.YER002W
Q12147	4932.YDL026W
Q03280	4932.YDR457W
P02792	9606.ENSP00000366525
Q53HC0	9606.ENSP00000238156
P38759	4932.YHR012W
P53327	4932.YGR271W
Q12157	4932.YDL008W
Q03212	4932.YMR171C
P39678	4932.YDL056W
P32479	4932.YBL008W
P46990	4932.YJL177W
P25451	4932.YER094C
O15217	9606.ENSP00000360002
O13559	4932.YLR466W
Q13191	9606.ENSP00000264122
P36224	4932.YMR294W
Q04066	4932.YDR428C
Q03085	4932.YPL033C
P06777	4932.YPL022W
P02309	4932.YBR009C
P31947	9606.ENSP00000340989
O76003	9606.ENSP00000357633
P35723	4932.YKL065C
P20049	4932.YBR166C
P51979	4932.YGL251C
P38827	4932.YHR119W
P53281	4932.YGR136W
Q03103	4932.YML130C
Q08683	4932.YOR249C
P39531	4932.YJL204C
P32905	4932.YGR214W
P32645	4932.YER180C
P07281	4932.YNL302C
Q04779	4932.YMR075W
P29496	4932.YLR274W
P38523	4932.YOR232W
P12945	4932.YDL040C
P17065	4932.YNL272C
P32858	4932.YKL037W
P41833	4932.YGL192W
P32585	4932.YGR104C
Q07878	4932.YLL040C
P12268	9606.ENSP00000321584
P05626	4932.YPL078C
P39685	4932.YMR129W
Q06148	4932.YLR265C
Q12400	4932.YOL093W
P36162	4932.YKR083C
Q12152	4932.YPL150W
P33550	4932.YKR061W
P38691	4932.YHR082C
P35271	4932.YDR450W
P39980	4932.YEL065W
P40092	4932.YER150W
P53288	4932.YGR160W
P43593	4932.YFR010W
P25632	4932.YCR052W
P39995	4932.YEL018W
P38374	4932.YBR162W-A
Q08929	4932.YPL189W
Q07442	4932.YDL070W
P54790	4932.YLL004W
P36121	4932.YKR025W
P32288	4932.YPR035W
P40581	4932.YIR037W
P49723	4932.YGR180C
P28004	4932.YAL032C
P38355	4932.YBR287W
P41056	4932.YOR234C
P53077	4932.YGL226W
Q12496	4932.YOL098C
Q03161	4932.YMR099C
P33895	4932.YOL069W
P40510	4932.YIL074C
P05754	4932.YBL072C
Q02724	4932.YPL020C
P39566	4932.YAR070C
P07277	4932.YMR208W
P40890	4932.YJL222W
Q04947	4932.YDR233C
P27895	4932.YEL061C
P23255	4932.YCR042C
P40892	4932.YJL218W
P06104	4932.YGL058W
P15202	4932.YDR256C
P28496	4932.YKL008C
Q01163	4932.YGL129C
P38332	4932.YBR246W
P14127	4932.YDR447C
Q53EZ4	9606.ENSP00000360540
P43535	4932.YFR009W
P32351	4932.YIL154C
P23624	4932.YHR014W
P16622	4932.YOR176W
P07884	4932.YOR274W
P40898	4932.YJL211C
P40442	4932.YIL169C
P33201	4932.YKL009W
P54862	4932.YOL156W
Q06217	4932.YLR275W
P14843	4932.YDR035W
P29703	4932.YKL019W
Q04739	4932.YER027C
Q04418	4932.YDR527W
P32628	4932.YEL037C
Q12046	4932.YDL209C
P23796	4932.YMR283C
P09436	4932.YBL076C
Q5VWX1	9606.ENSP00000281156
P36029	4932.YKL174C
Q12023	4932.YDL011C
P43570	4932.YFL027C
P25354	4932.YCR007C
P38706	4932.YHR010W
P38706	4932.YDR471W
Q12528	4932.YLR111W
P46963	4932.YML112W
Q08844	4932.YOR365C
P34253	4932.YKL110C
P38969	4932.YOR266W
P40446	4932.YIL165C
Q12180	4932.YOL089C
P18898	4932.YGL155W
P12962	4932.YOR276W
P40093	4932.YER156C
P38859	4932.YHR164C
P32830	4932.YBR091C
P16547	4932.YIL136W
P53822	4932.YNL336W
P16151	4932.YDR414C
Q02202	4932.YKR004C
Q06346	4932.YDR367W
P0CT04	4932.YNL015W
P40024	4932.YER036C
P53943	4932.YNL065W
P32773	4932.YOR194C
P38129	4932.YBR198C
P13186	4932.YLR096W
P24088	4932.YDR545W
P32353	4932.YLR056W
Q3E756	4932.YBL029C-A
Q03338	4932.YDR473C
P35732	4932.YKL054C
P47074	4932.YJL013C
P38273	4932.YBR131W
Q06549	4932.YLR245C
Q12436	4932.YLR130C
P53339	4932.YGR290W
Q03697	4932.YML038C
P39002	4932.YIL009W
P22768	4932.YOL058W
P07251	4932.YBL099W
Q04545	4932.YML081W
P38257	4932.YBR098W
Q9Y2W2	9606.ENSP00000261167
Q07560	4932.YDL142C
P10664	4932.YBR031W
P38343	4932.YBR266C
P43586	4932.YFR001W
P22803	4932.YGR209C
P14747	4932.YML057W
P39014	4932.YIL046W
Q99222	4932.YOR129C
P49960	4932.YMR268C
P39103	4932.YML129C
Q04429	4932.YDR528W
P40018	4932.YER029C
P38295	4932.YBR177C
P53163	4932.YGL068W
Q12214	4932.YPR068C
P36009	4932.YKL078W
P38429	4932.YMR263W
P53044	4932.YGR048W
P38783	4932.YHR059W
P35127	4932.YJR099W
P21957	4932.YHL020C
P40090	4932.YER147C
P22215	4932.YOR307C
Q06668	4932.YDR316W
Q13501	9606.ENSP00000374455
P15496	4932.YPL117C
P53719	4932.YNR014W
P28742	4932.YBL063W
P53168	4932.YGL061C
P11163	4932.YLR155C
P36113	4932.YKR017C
P38958	4932.YDR079W
Q06511	4932.YPR143W
P38161	4932.YBL108W
P15624	4932.YLR060W
P53275	4932.YGR127W
Q12262	4932.YPR046W
Q03652	4932.YMR211W
Q08685	4932.YOR250C
P42836	4932.YNL326C
Q03067	4932.YPL047W
P53345	4932.YGR296W
P27514	4932.YNR013C
P53059	4932.YGL257C
Q03323	4932.YDR469W
P36010	4932.YKL067W
P40186	4932.YIL050W
P36115	4932.YKR019C
P29547	4932.YPL048W
P46987	4932.YJL181W
P08640	4932.YIR019C
P23638	4932.YGR135W
P20424	4932.YPR088C
P53979	4932.YNL013C
Q96EV8	9606.ENSP00000341680
P23291	4932.YHR135C
Q12049	4932.YPR045C
P53206	4932.YGR012W
Q06177	4932.YLR327C
Q02875	4932.YPL105C
P32527	4932.YGR285C
P47077	4932.YJL010C
P40351	4932.YOR067C
G0SDN1	759272.G0SDN1
P32861	4932.YKL035W
P19145	4932.YKR039W
P36046	4932.YKL195W
Q03429	4932.YDR493W
P32795	4932.YPR024W
P43579	4932.YFL013C
P38163	4932.YBL106C
P21705	4932.YNL314W
P32419	4932.YDL078C
P53087	4932.YGL214W
P25368	4932.YCL031C
Q08920	4932.YPL178W
P20434	4932.YBR154C
P03069	4932.YEL009C
P12611	4932.YOR043W
P38707	4932.YHR019C
Q02895	4932.YPL088W
Q12420	4932.YOR308C
P07272	4932.YLR014C
Q02775	4932.YDR088C
P47001	4932.YJL158C
P38883	4932.YHR197W
P0C2J3	4932.YLR410W-B
Q12239	4932.YOL107W
P07264	4932.YGL009C
Q07990	4932.YLR042C
P40166	4932.YNL198C
P08465	4932.YNL277W
Q08465	4932.YOR064C
P53844	4932.YNL264C
Q96D03	9606.ENSP00000354830
P09798	4932.YKL022C
P41816	4932.YPL171C
P0C2H8	4932.YDL075W
Q03782	4932.YDR240C
P47049	4932.YJL048C
P40159	4932.YNL208W
P53169	4932.YGL060W
P46988	4932.YJL179W
Q12245	4932.YPL144W
P53889	4932.YNL168C
P40054	4932.YER081W
Q12080	4932.YPL146C
Q12164	4932.YLL023C
Q8N5R6	9606.ENSP00000381795
Q02630	4932.YMR047C
P46681	4932.YDL178W
Q03695	4932.YMR206W
P53894	4932.YNL161W
Q12052	4932.YPL157W
P34218	4932.YBL052C
P53338	4932.YGR288W
P53390	4932.YPR138C
P39718	4932.YAL055W
P25339	4932.YGL014W
P06784	4932.YDL159W
P35202	4932.YOR143C
P38228	4932.YBR044C
P38208	4932.YBL018C
P53189	4932.YGL028C
P53127	4932.YGL131C
P41821	4932.YNL291C
Q9H9D4	9606.ENSP00000309606
P53298	4932.YGR179C
P38079	4932.YBR054W
P53957	4932.YNL043C
P25655	4932.YCR093W
Q12529	4932.YPL165C
Q9H8Y8	9606.ENSP00000234160
P32486	4932.YPR159W
P40482	4932.YIL109C
P32528	4932.YBR208C
Q12517	4932.YOL149W
P42938	4932.YGR205W
P06843	4932.YER161C
P53742	4932.YNR053C
P40352	4932.YJR035W
Q08702	4932.YOR258W
P26641	9606.ENSP00000331901
P53299	4932.YGR181W
P38080	4932.YBR059C
Q53G59	9606.ENSP00000356230
P33759	4932.YBR251W
P32784	4932.YBL011W
Q03482	4932.YDR210W
P53823	4932.YNL334C
P53058	4932.YGL258W
P47014	4932.YJL132W
P08018	4932.YJL128C
Q05468	4932.YDR333C
P41902	4932.YOR031W
A0A023PZE6	4932.YDR048C
P38687	4932.YPL243W
P35195	4932.YBL001C
P53125	4932.YGL133W
Q08259	4932.YOL118C
Q9BWC9	9606.ENSP00000465757
P38803	4932.YHR085W
P32453	4932.YNL315C
P02283	7227.FBpp0085281
Q01802	4932.YKL106W
P48837	4932.YGR119C
Q07821	4932.YLL027W
P07262	4932.YOR375C
P40507	4932.YIL079C
P47038	4932.YJL064W
P10622	4932.YDL130W
Q12211	4932.YPL212C
Q12523	4932.YPL247C
P53316	4932.YGR250C
P35843	4932.YOR237W
Q00246	4932.YKR055W
P32623	4932.YEL040W
Q12240	4932.YDR215C
P24278	9606.ENSP00000476746
Q8N0S2	9606.ENSP00000341282
Q08650	4932.YOR245C
P36421	4932.YGR185C
Q08558	4932.YOR180C
Q06315	4932.YLR187W
P36068	4932.YKL130C
P38065	4932.YBL037W
P38077	4932.YBR039W
P34217	4932.YBL051C
O94972	9606.ENSP00000262294
P25333	4932.YCR008W
P33309	4932.YNL001W
Q03214	4932.YMR176W
P10592	4932.YLL024C
Q06696	4932.YLR417W
Q03957	4932.YKL139W
P50944	4932.YNL101W
P38156	4932.YBR298C
Q08230	4932.YOL071W
P41815	4932.YDR046C
Q04930	4932.YDR223W
P81877	9606.ENSP00000483921
Q02457	4932.YPL128C
P07270	4932.YFR034C
P25631	4932.YCR051W
Q06156	4932.YLR272C
P25043	4932.YOR157C
P49686	4932.YDR192C
P53942	4932.YNL072W
Q08271	4932.YOL132W
Q12481	4932.YOR287C
Q12487	4932.YOR150W
P53129	4932.YGL124C
Q8TGU7	4932.YBR126W-A
P32598	4932.YER133W
P38843	4932.YHR142W
P20107	4932.YMR243C
A8BLG8	184922.A8BLG8
P46670	4932.YPL241C
P38262	4932.YBR103W
P25694	4932.YDL126C
P42842	4932.YNL313C
P01100	9606.ENSP00000306245
Q04279	4932.YMR086W
P25554	4932.YCL010C
Q01159	4932.YGL130W
P48570	4932.YDL182W
P38708	4932.YHR020W
P40855	9606.ENSP00000357051
P53134	4932.YGL114W
P25357	4932.YCR033W
P33327	4932.YDL215C
P38715	4932.YHR104W
P47171	4932.YJR140C
P52911	4932.YDR261C
Q06218	4932.YLR276C
Q9NXK8	9606.ENSP00000247977
P32799	4932.YGL191W
Q12020	4932.YLR082C
P98170	9606.ENSP00000360242
Q96GX9	9606.ENSP00000379133
Q06390	4932.YDR374C
Q12469	4932.YOL113W
P47120	4932.YJR070C
P42841	4932.YNL317W
P38081	4932.YBR056W
Q99359	4932.YDR014W
P53037	4932.YGR170W
P38363	4932.YBR302C
P25606	4932.YCR100C
Q02776	4932.YPL063W
Q12455	4932.YLR146C
P25583	4932.YCL055W
P06169	4932.YLR044C
P53287	4932.YGR151C
Q08285	4932.YOL142W
Q06201	4932.YLR445W
Q06489	4932.YPR118W
Q06820	4932.YPR083W
Q08176	4932.YOL026C
Q04439	4932.YMR109W
O13557	4932.YLR463C
P13181	4932.YLR081W
P38148	4932.YBR276C
P47058	4932.YJL035C
P53086	4932.YGL216W
Q02732	4932.YPL018W
P22134	4932.YER142C
P53583	4932.YNL249C
P32562	4932.YMR001C
P03873	4932.Q0110
P32633	4932.YEL033W
P47005	4932.YJL149W
P25719	4932.YML078W
P38428	4932.YMR264W
P35731	4932.YKL055C
Q06287	4932.YLR186W
P47029	4932.YJL084C
Q03532	4932.YMR290C
P39968	4932.YEL013W
P40361	4932.YJL070C
P47019	4932.YJL122W
Q12066	4932.YDL089W
P36159	4932.YKR079C
P38165	4932.YBL103C
P05085	4932.YML099C
P53961	4932.YNL038W
P38308	4932.YBR203W
Q04215	4932.YMR046C
Q04177	4932.YDR398W
Q99260	4932.YLR262C
P38288	4932.YBR162C
P41733	4932.YLR459W
P39994	4932.YEL020C
Q06103	4932.YPR108W
Q9BUT1	9606.ENSP00000296424
Q03071	4932.YPL046C
P35179	4932.YDR086C
P25348	4932.YCR003W
Q12276	4932.YOR227W
P46683	4932.YPL239W
Q00723	4932.YGR075C
P47143	4932.YJR105W
P38887	4932.YHR202W
P40566	4932.YIR007W
O13534	4932.YHR214W-A
P0CX33	4932.YLR287C-A
Q07747	4932.YDL243C
P25299	4932.YGL044C
P14291	4932.YLR263W
P05735	4932.YBL027W
Q12488	4932.YDR013W
O95751	9606.ENSP00000359557
Q02979	4932.YPL110C
P38325	4932.YBR230C
Q01658	9606.ENSP00000359295
Q8WVF5	9606.ENSP00000368402
O95199	9606.ENSP00000389910
P13298	4932.YML106W
P36054	4932.YKL159C
Q08962	4932.YPL211W
P15801	4932.YOR330C
P34237	4932.YKL179C
P53730	4932.YNR030W
P40212	4932.YMR142C
P28519	4932.YMR201C
P36527	4932.YDR462W
P38316	4932.YBR217W
P53911	4932.YNL136W
P53600	4932.YPL010W
P40438	4932.YIL173W
P40575	4932.YIR020C
Q12109	4932.YOL097C
Q99188	4932.YOR107W
P38152	4932.YBR291C
P12887	4932.YML021C
Q12453	4932.YOR112W
P36062	4932.YKL146W
P47169	4932.YJR137C
P48231	4932.YNL087W
Q99207	4932.YDL148C
Q12048	4932.YPL250C
P33297	4932.YOR117W
P53748	4932.YNR062C
P20436	4932.YOR224C
P12683	4932.YML075C
P38989	4932.YFR031C
P13574	4932.YHR084W
P0CX51	4932.YDL083C
P52286	4932.YDR328C
Q12748	4932.YLR381W
P48238	4932.YGR153W
P32568	4932.YDR011W
P38115	4932.YBR149W
P00127	4932.YFR033C
Q07923	4932.YLR011W
P38757	4932.YHR004C
Q08818	4932.YOR354C
P13382	4932.YNL102W
P49902	9606.ENSP00000339479
P38137	4932.YBR222C
Q12246	4932.YOR171C
P20604	4932.YDL047W
P10863	4932.YER011W
Q12442	4932.YOL002C
P49954	4932.YLR351C
P36006	4932.YKL129C
P34231	4932.YKL187C
P38242	4932.YBR070C
P32791	4932.YLR214W
Q03177	4932.YMR102C
P40042	4932.YER066W
Q03330	4932.YGR252W
P53687	4932.YOR025W
P32342	4932.YKL122C
P49704	4932.YGR091W
Q06554	4932.YLR247C
Q9P305	4932.YHR132W-A
Q03455	4932.YDR205W
Q12497	4932.YDR070C
P38158	4932.YBR299W
P40040	4932.YER063W
P22137	4932.YGL206C
P16649	4932.YCR084C
Q13490	9606.ENSP00000477613
Q12289	4932.YOR100C
Q12117	4932.YDR033W
P47186	4932.YDL247W
P47186	4932.YJR160C
Q12314	4932.YOR021C
P38842	4932.YHR140W
P06105	4932.YJL080C
P53176	4932.YGL051W
Q02647	4932.YDR424C
Q04632	4932.YML071C
Q08229	4932.YOL070C
Q9HAU5	9606.ENSP00000348708
Q12036	4932.YPL148C
O14641	9606.ENSP00000005340
P43590	4932.YFR006W
P47140	4932.YJR100C
P69852	4932.YKL138C-A
P40060	4932.YER092W
O95198	9606.ENSP00000424198
P07244	4932.YGL234W
P53686	4932.YPL015C
Q12254	4932.YPL163C
P53332	4932.YGR277C
Q05473	4932.YDR336W
Q06676	4932.YDR319C
P39551	4932.YAR031W
P53723	4932.YNR021W
Q99271	4932.YLR138W
P52923	4932.YNR074C
Q12395	4932.YLR128W
Q08960	4932.YPL207W
P39108	4932.YDR142C
P13134	4932.YNL238W
P36005	4932.YKL161C
P42833	4932.YNL318C
P53754	4932.YNR068C
P46964	4932.YOR103C
P31373	4932.YAL012W
P34760	4932.YML028W
P48237	4932.YGR150C
Q03010	4932.YPL139C
Q12193	4932.YBR012W-B
P35994	4932.YKL224C
P32368	4932.YKL212W
P53063	4932.YGL246C
Q02884	4932.YPL101W
P25370	4932.YCL036W
P53839	4932.YNL274C
P00899	4932.YER090W
Q12043	4932.YOR081C
P25644	4932.YCR077C
Q12139	4932.YPR022C
P32525	4932.YJL201W
P47139	4932.YJR098C
P0CF18	4932.YMR085W
Q07350	4932.YDL043C
Q8NA82	9606.ENSP00000463080
Q05926	4932.YLR364W
P38835	4932.YHR131C
Q12483	4932.YPL002C
P15700	4932.YKL024C
P26637	4932.YPL160W
P40993	4932.YDR478W
P40074	4932.YER119C
P13711	4932.YGL205W
Q06150	4932.YLR267W
Q9ZZX1	4932.Q0070
Q08831	4932.YOR359W
P12685	4932.YJL129C
P49167	4932.YLR325C
Q04093	4932.YDR444W
P23900	4932.YLL043W
P36116	4932.YKR020W
P38141	4932.YBR240C
P69850	4932.YBR233W-A
Q07887	4932.YLL049W
P36019	4932.YNL093W
Q05933	4932.YLR370C
P53897	4932.YNL157W
P40578	4932.YIR033W
P53111	4932.YGL157W
Q9UMX0	9606.ENSP00000365576
P38928	4932.YIL140W
Q08954	4932.YPL199C
P32319	4932.YBL017C
P50943	4932.YNL105W
P12868	4932.YMR231W
P04076	4932.YHR018C
P38268	4932.YBR116C
P26798	4932.YDR123C
Q16401	9606.ENSP00000210313
Q03430	4932.YDR494W
P17076	4932.YHL033C
P53824	4932.YNL333W
P38866	4932.YHR176W
P32343	4932.YKL124W
Q06010	4932.YLR389C
P43597	4932.YFR016C
P38857	4932.YHR162W
Q9ZNV8	3702.AT3G29350.1
P33331	4932.YER009W
P18494	4932.YER040W
Q12355	4932.YDR055W
P38197	4932.YBL036C
P38150	4932.YBR284W
P36150	4932.YKR069W
P23615	4932.YGR116W
P35190	4932.YGL215W
Q06411	4932.YLR424W
P52918	4932.YDR335W
Q06247	4932.YLR173W
P25808	4932.YFL002C
P13856	4932.YGR152C
P38126	4932.YBR186W
P38874	4932.YHR187W
P35638	9606.ENSP00000448665
P33322	4932.YLR175W
P46973	4932.YJR055W
P38998	4932.YIR034C
P38713	4932.YHR073W
P14359	4932.YJL151C
Q9UJX2	9606.ENSP00000378350
Q92316	4932.YGL226C-A
P53935	4932.YNL091W
P38087	4932.YBR104W
P36125	4932.YKR030W
P38752	4932.YHL005C
Q12033	4932.YOR275C
P41813	4932.YNL068C
Q08220	4932.YOL049W
P53918	4932.YNL125C
Q03900	4932.YDR132C
Q04489	4932.YML096W
Q12328	4932.YDL217C
Q05905	4932.YLR301W
Q9UJC3	9606.ENSP00000360252
P29311	4932.YER177W
P47132	4932.YJR087W
Q04082	4932.YDR437W
P53245	4932.YGR069W
P47142	4932.YJR102C
P63261	9606.ENSP00000458162
P36082	4932.YKL076C
Q03144	4932.YMR095C
P47118	4932.YJR067C
P32787	4932.YJR144W
P40326	4932.YGR269W
P36086	4932.YKL071W
P53936	4932.YNL089C
Q06704	4932.YLR309C
Q12255	4932.YLR093C
P40008	4932.YER004W
Q6ZRS2	9606.ENSP00000262518
P20050	4932.YIL072W
P46954	4932.YJL089W
P36130	4932.YKR036C
Q9C005	9606.ENSP00000345837
Q05955	4932.YLR227C
P39978	4932.YEL067C
P22147	4932.YGL173C
P38850	4932.YHR154W
Q12361	4932.YDL035C
Q02260	4932.YGR074W
Q12226	4932.YLL063C
Q01976	4932.YBR111C
Q04437	4932.YMR106C
Q9H4P4	9606.ENSP00000342755
P47125	4932.YJR078W
P32321	9606.ENSP00000349576
P38116	4932.YBR164C
P00420	4932.Q0275
P04649	4932.YLR406C
P04649	4932.YDL075W
P38248	4932.YBR078W
P47054	4932.YJL039C
P53881	4932.YNL177C
Q02455	4932.YKR095W
P53900	4932.YNL153C
Q12341	4932.YPL001W
Q07798	4932.YLL005C
P42937	4932.YGR203W
P47122	4932.YJR072C
P53062	4932.YGL247W
P53727	4932.YNR027W
Q04226	4932.YML015C
Q08723	4932.YOR261C
P16661	4932.YBR110W
P42948	4932.YJL105W
Q08182	4932.YOL028C
P49247	9606.ENSP00000283646
P53538	4932.YNL222W
P32767	4932.YGL016W
Q03102	4932.YML131W
P40568	4932.YIR010W
Q03981	4932.YDR179C
P32571	4932.YDR069C
P21801	4932.YLL041C
Q7LHG5	4932.YIL082W-A
Q96CD2	9606.ENSP00000343190
P40348	4932.YJR068W
P53321	4932.YGR259C
P38815	4932.YHR105W
P40167	4932.YNL196C
P53617	4932.YNL251C
P25039	4932.YLR069C
Q12244	4932.YLL054C
Q6B2L5	4932.YML003W
Q6B2L5	4932.YML002W
P36078	4932.YKL084W
P41921	4932.YPL091W
P53114	4932.YGL151W
P46969	4932.YJL121C
Q12029	4932.YOR271C
P09734	4932.YML124C
P43550	4932.YFL053W
Q9URQ5	4932.YCR020W-B
O00308	9606.ENSP00000352069
P38236	4932.YBR057C
P32466	4932.YDR345C
P28263	4932.YEL012W
P13365	4932.YAL040C
P16550	4932.YCL050C
P53917	4932.YNL127W
Q08924	4932.YPL183C
P19736	4932.YDL030W
Q08457	4932.YOR060C
P38164	4932.YBL104C
P38911	4932.YML074C
P38125	4932.YBR180W
Q12424	4932.YDL206W
P40078	4932.YER126C
P32613	4932.YEL048C
P53070	4932.YGL236C
P40152	4932.YNL217W
Q08686	4932.YOR251C
P07834	4932.YFL009W
P35724	4932.YKL064W
P38203	4932.YBL026W
P38959	4932.YDR080W
Q08726	4932.YOR262W
P14742	4932.YKL104C
P53039	4932.YGR172C
Q06508	4932.YPR139C
P49775	4932.YDR305C
P40028	4932.YER041W
P25038	4932.YOL023W
Q12296	4932.YOL060C
P54838	4932.YML070W
P40584	4932.YIR040C
P48415	4932.YPL085W
Q03667	4932.YMR002W
P18412	4932.YBR083W
P53746	4932.YNR060W
Q12692	4932.YOL012C
P25618	4932.YCR017C
P25642	4932.YCR071C
P40917	4932.YOR028C
P40185	4932.YIL051C
Q03559	4932.YMR295C
P39985	4932.YEL055C
P32336	4932.YOR373W
P32775	4932.YEL011W
Q03722	4932.YML020W
P16467	4932.YLR134W
Q05506	4932.YDR341C
P53144	4932.YGL101W
P36024	4932.YKR072C
Q6Q5K6	4932.YML058W-A
P47013	4932.YJL134W
Q12515	4932.YDL173W
Q8N6L0	9606.ENSP00000404220
P25371	4932.YCR011C
O74700	4932.YEL020W-A
P08536	4932.YJR010W
P25297	4932.YML123C
Q12074	4932.YPR069C
Q02891	4932.YPL095C
P43551	4932.YFL052W
P51862	4932.YLR371W
P40992	4932.YJL025W
Q12188	4932.YPR007C
P39983	4932.YEL057C
P00724	4932.YIL162W
A0A023PZE8	4932.YDR157W
Q07791	4932.YDR261W-B
P38789	4932.YHR066W
P38261	4932.YBR102C
P53297	4932.YGR178C
Q92331	4932.YOR069W
P05373	4932.YGL040C
P38721	4932.YHL050C
P38867	4932.YHR177W
P09937	4932.YOR313C
Q12386	4932.YOR141C
P39904	4932.YDR484W
Q12222	4932.YOL128C
P06844	4932.YDR392W
P14164	4932.YKL112W
P50873	4932.YDL079C
P08067	4932.YEL024W
P06367	4932.YCR031C
P32561	4932.YNL330C
Q03195	4932.YDR091C
P53117	4932.YGL146C
Q12343	4932.YOR174W
O15162	9606.ENSP00000345494
P53306	4932.YGR216C
P33323	4932.YHR157W
Q06208	4932.YLR453C
P60010	4932.YFL039C
P43537	4932.YFL067W
P40550	4932.YIL013C
P32908	4932.YFL008W
P32178	4932.YPR060C
P41940	4932.YDL055C
Q12743	4932.YDR411C
P53105	4932.YGL177W
Q02831	4932.YPL077C
P11353	4932.YDR044W
P42839	4932.YNL321W
Q9UFF9	9606.ENSP00000430493
P39721	4932.YAL049C
Q8NEH6	9606.ENSP00000260453
Q01926	4932.YOR334W
Q04002	4932.YDR180W
P54839	4932.YML126C
P47133	4932.YJR088C
P40457	4932.YIL149C
Q99252	4932.YOR092W
Q12204	4932.YOR022C
Q9BV19	9606.ENSP00000361603
P23293	4932.YPR161C
P33411	4932.YGR006W
Q12462	4932.YOL147C
P38877	4932.YHR191C
Q3E747	4932.YLR363W-A
Q06053	4932.YLR401C
P41948	4932.YNL142W
P32806	4932.YJL044C
P32389	4932.YNL103W
P33757	4932.YBR250W
Q03653	4932.YMR212C
P87284	4932.YDR276C
P38177	4932.YBL086C
P0CX65	4932.YDR316W-A
P22936	4932.YKL114C
P48813	4932.YDR508C
P52920	4932.YGL091C
P53718	4932.YNR009W
P37304	4932.YDR251W
P23595	4932.YDL188C
P06100	4932.YDL165W
P30624	4932.YOR317W
P21771	4932.YDR337W
P34111	4932.YAL001C
P38074	4932.YBR034C
P25555	4932.YCL011C
Q08957	4932.YPL202C
Q03694	4932.YMR204C
P38086	4932.YBR073W
P45976	4932.YJR093C
Q08906	4932.YOR382W
Q12408	4932.YDL046W
Q02206	4932.YKR008W
Q12050	4932.YOR144C
P40328	4932.YPL074W
P43553	4932.YFL050C
Q04751	4932.YMR069W
Q00772	4932.YHR030C
Q07688	4932.YDL235C
P40061	4932.YER093C
Q12366	4932.YOL104C
P0C2J0	4932.YPR158W-B
Q05892	4932.YLR290C
Q9BXL8	9606.ENSP00000337226
P38356	4932.YBR290W
P32772	4932.YDL169C
P53745	4932.YNR059W
Q08732	4932.YOR267C
P38061	4932.YBL092W
P53266	4932.YGR112W
O75821	9606.ENSP00000253108
P43555	4932.YFL048C
P37838	4932.YPL043W
P20438	4932.YPL256C
Q99369	4932.YOR280C
P39941	4932.YEL070W
P32529	4932.YJR063W
Q12172	4932.YOR162C
P26321	4932.YPL131W
P40889	4932.YJL225C
Q12150	4932.YLR087C
P38127	4932.YBR192W
P54000	4932.YMR039C
P40157	4932.YNL212W
Q08281	4932.YOL138C
P38972	4932.YGR061C
Q02516	4932.YOR358W
Q12165	4932.YDL004W
Q12524	4932.YLR151C
P38896	4932.YHR213W
Q06594	4932.YPR195C
P0CE68	4932.YKR103W
Q03497	4932.YHL007C
Q9NPF5	9606.ENSP00000361363
Q04231	4932.YML011C
P38167	4932.YBL101C
P07274	4932.YOR122C
P05318	4932.YDL081C
P28005	4932.YAL033W
P53272	4932.YGR122W
Q03921	4932.YDR141C
P38624	4932.YJL001W
P25615	4932.YCR014C
P07276	4932.YGR258C
Q03824	4932.YMR163C
P33306	4932.YER167W
Q99750	9606.ENSP00000230321
P38698	4932.YHR201C
P32463	4932.YKL192C
P53185	4932.YGL036W
P40450	4932.YIL159W
P33749	4932.YKL062W
P18961	4932.YMR104C
Q5TC12	9606.ENSP00000460964
P47163	4932.YJR129C
P13663	4932.YDR158W
P36142	4932.YKR051W
Q3E705	4932.YGR271C-A
Q12306	4932.YDR510W
P40214	4932.YMR144W
P33734	4932.YBR248C
Q42384	3702.AT4G15900.1
P17214	4932.YLR233C
Q04304	4932.YMR090W
P32874	4932.YMR207C
P05740	4932.YKL180W
P38787	4932.YHR063C
P47912	4932.YMR246W
P15454	4932.YDR454C
P25364	4932.YCR065W
P33750	4932.YLL011W
P53965	4932.YNL032W
P41338	4932.YPL028W
P33315	4932.YBR117C
P14306	4932.YLR178C
P23250	4932.YIL119C
Q03656	4932.YMR216C
P14904	4932.YKL103C
P25587	4932.YCL005W
